id,imo,from,fromEta,fromEtaTimestamp,fromEts,fromEtsTimestamp,to,toEta,toEtaTimestamp,toEts,toEtsTimestamp,hoursBetweenFromEtsAndtoEtaDepDest,atSea,inAnchorageBeforeEnteringDeparture,inDeparturePort,inDepartureBerth,inAnchorageLeavingDeparture,transitAnchorageTime,inAnchorageBeforeEnteringDestinationPort,inDestinationPort,inDestinationBerth,portPolygonsVisited,berthPolygonsVisited,anchoragePolygonsVisited,destinationComponent,query,approved,approvedBy,approvedDateTime,metricScore,pathScore,disapproved,disapprovedBy,disapprovedDateTime,duplicatedId
IMO{'7427647'}-RULED-2018-07-24RUVAO-2018-07-26,7427647,RULED,1532476456000,2018-07-24T23:54:16Z,1532649368000,2018-07-26T23:56:08Z,RUVAO,1532649368000,2018-07-26T23:56:08Z,1532677808000,2018-07-27T07:50:08Z,0,0,0,48,0,0,0,0,0,7,1,1,0,Berth,7427647 AND positionreceived:>=1532476456000 AND positionreceived:<=1532677808000,0,,,,,0,,,
IMO{'7427647'}-RULED-2018-07-27RUVAO-2018-07-31,7427647,RULED,1532677808000,2018-07-27T07:50:08Z,1533081520000,2018-07-31T23:58:40Z,RUVAO,1533081520000,2018-07-31T23:58:40Z,1533110392000,2018-08-01T07:59:52Z,0,0,0,112,0,0,0,0,0,8,1,1,0,Berth,7427647 AND positionreceived:>=1532677808000 AND positionreceived:<=1533110392000,0,,,0.9516984436478776,1,0,,,
IMO{'7427647'}-RULED-2018-08-01RUVAO-2018-08-01,7427647,RULED,1533110392000,2018-08-01T07:59:52Z,1533138911000,2018-08-01T15:55:11Z,RUVAO,1533138911000,2018-08-01T15:55:11Z,1533283135000,2018-08-03T07:58:55Z,0,7,0,0,0,0,0,0,32,24,2,1,0,Port,7427647 AND positionreceived:>=1533110392000 AND positionreceived:<=1533167944000,0,,,,,0,,,
IMO{'7427647'}-RULED-2018-08-03RUVAO-2018-08-08,7427647,RULED,1533283135000,2018-08-03T07:58:55Z,1533686383000,2018-08-07T23:59:43Z,RUVAO,1533715166000,2018-08-08T07:59:26Z,1533743666000,2018-08-08T15:54:26Z,7,7,0,0,0,0,0,0,7,0,1,0,0,Port,7427647 AND positionreceived:>=1533283135000 AND positionreceived:<=1533743666000,0,,,0.0011413294360438841,1,0,,,
IMO{'7427647'}-RULED-2018-08-08RUVAO-2018-08-09,7427647,RULED,1533743666000,2018-08-08T15:54:26Z,1533801385000,2018-08-09T07:56:25Z,RUVAO,1533801385000,2018-08-09T07:56:25Z,1533872973000,2018-08-10T03:49:33Z,0,0,0,0,0,0,0,0,19,0,1,0,0,Port,7427647 AND positionreceived:>=1533743666000 AND positionreceived:<=1533872973000,0,,,,,0,,,
IMO{'7427647'}-RULED-2018-08-10RUOKR-2018-08-10,7427647,RULED,1533872973000,2018-08-10T03:49:33Z,1533915350000,2018-08-10T15:35:50Z,RUOKR,1533915350000,2018-08-10T15:35:50Z,1533973707000,2018-08-11T07:48:27Z,0,0,0,0,0,0,0,0,16,0,1,0,0,Port,7427647 AND positionreceived:>=1533872973000 AND positionreceived:<=1533973707000,0,,,,,0,,,
IMO{'7427647'}-RULED-2018-08-11RUVAO-2018-08-14,7427647,RULED,1533973707000,2018-08-11T07:48:27Z,1534233255000,2018-08-14T07:54:15Z,RUVAO,1534233255000,2018-08-14T07:54:15Z,1534261551000,2018-08-14T15:45:51Z,0,0,0,0,0,0,0,0,7,0,1,0,0,Port,7427647 AND positionreceived:>=1533973707000 AND positionreceived:<=1534261551000,0,,,0.0019545944209797875,1,0,,,
IMO{'7427647'}-RULED-2018-08-14RUVAO-2018-08-15,7427647,RULED,1534261551000,2018-08-14T15:45:51Z,1534377494000,2018-08-15T23:58:14Z,RUVAO,1534377494000,2018-08-15T23:58:14Z,1534392087000,2018-08-16T04:01:27Z,0,0,0,0,0,0,0,0,4,0,1,0,0,Port,7427647 AND positionreceived:>=1534261551000 AND positionreceived:<=1534392087000,0,,,,,0,,,IMO{'7427647'}-RULED-2018-08-16RUVAO-2018-08-16
IMO{'7427647'}-RULED-2018-08-16RUVAO-2018-08-16,7427647,RULED,1534392087000,2018-08-16T04:01:27Z,1534434987000,2018-08-16T15:56:27Z,RUVAO,1534434987000,2018-08-16T15:56:27Z,1534463888000,2018-08-16T23:58:08Z,0,0,0,11,0,0,0,0,0,8,1,1,0,Berth,7427647 AND positionreceived:>=1534392087000 AND positionreceived:<=1534463888000,0,,,,,0,,,IMO{'7427647'}-RULED-2018-08-14RUVAO-2018-08-15
IMO{'7427647'}-RULED-2018-08-17RUVAO-2018-08-18,7427647,RULED,1534492720000,2018-08-17T07:58:40Z,1534607696000,2018-08-18T15:54:56Z,RUVAO,1534607696000,2018-08-18T15:54:56Z,1534651156000,2018-08-19T03:59:16Z,0,0,0,31,0,0,0,0,0,12,1,1,0,Berth,7427647 AND positionreceived:>=1534492720000 AND positionreceived:<=1534651156000,0,,,,,0,,,
IMO{'7427647'}-RULED-2018-08-19RUOKR-2018-08-24,7427647,RULED,1534651156000,2018-08-19T03:59:16Z,1535068387000,2018-08-23T23:53:07Z,RUOKR,1535097534000,2018-08-24T07:58:54Z,1535125929000,2018-08-24T15:52:09Z,8,8,0,0,0,0,0,0,7,0,1,0,0,Port,7427647 AND positionreceived:>=1534651156000 AND positionreceived:<=1535125929000,0,,,0.529917395431576,1,0,,,
IMO{'7427647'}-RULED-2018-08-26RUVAO-2018-08-29,7427647,RULED,1535270175000,2018-08-26T07:56:15Z,1535529091000,2018-08-29T07:51:31Z,RUVAO,1535529091000,2018-08-29T07:51:31Z,1535558101000,2018-08-29T15:55:01Z,0,0,0,71,0,0,0,0,0,8,1,1,0,Berth,7427647 AND positionreceived:>=1535270175000 AND positionreceived:<=1535558101000,0,,,0.9634216069988718,1,0,,,
IMO{'7427647'}-RULED-2018-08-29RUVAO-2018-08-30,7427647,RULED,1535558101000,2018-08-29T15:55:01Z,1535615843000,2018-08-30T07:57:23Z,RUVAO,1535673509000,2018-08-30T23:58:29Z,1535731170000,2018-08-31T15:59:30Z,16,16,0,16,0,0,0,0,0,16,1,1,0,Berth,7427647 AND positionreceived:>=1535558101000 AND positionreceived:<=1535731170000,0,,,,,0,,,
IMO{'7427647'}-RULED-2018-08-31RUVAO-2018-09-02,7427647,RULED,1535731170000,2018-08-31T15:59:30Z,1535903829000,2018-09-02T15:57:09Z,RUVAO,1535903829000,2018-09-02T15:57:09Z,1535961288000,2018-09-03T07:54:48Z,0,0,0,0,0,0,0,0,15,0,1,0,0,Port,7427647 AND positionreceived:>=1535731170000 AND positionreceived:<=1535961288000,0,,,,,0,,,
IMO{'7427647'}-RULED-2018-09-03RUVAO-2018-09-03,7427647,RULED,1535961288000,2018-09-03T07:54:48Z,1536018696000,2018-09-03T23:51:36Z,RUVAO,1536018696000,2018-09-03T23:51:36Z,1536335973000,2018-09-07T15:59:33Z,0,0,0,15,0,0,0,0,0,88,1,1,0,Berth,7427647 AND positionreceived:>=1535961288000 AND positionreceived:<=1536335973000,0,,,0.21094450235015075,1,0,,,
IMO{'7427647'}-RULED-2018-09-07RUVAO-2018-09-11,7427647,RULED,1536335973000,2018-09-07T15:59:33Z,1536623676000,2018-09-10T23:54:36Z,RUVAO,1536652704000,2018-09-11T07:58:24Z,1536911835000,2018-09-14T07:57:15Z,8,8,0,79,0,0,0,0,0,71,1,1,0,Berth,7427647 AND positionreceived:>=1536335973000 AND positionreceived:<=1536911835000,0,,,0.7661622306606842,1,0,,,
IMO{'7427647'}-RULED-2018-09-14RUVAO-2018-09-16,7427647,RULED,1536911835000,2018-09-14T07:57:15Z,1537113359000,2018-09-16T15:55:59Z,RUVAO,1537113359000,2018-09-16T15:55:59Z,1537170571000,2018-09-17T07:49:31Z,0,0,0,55,0,0,0,0,0,15,1,1,0,Berth,7427647 AND positionreceived:>=1536911835000 AND positionreceived:<=1537170571000,0,,,,,0,,,
IMO{'7427647'}-RULED-2018-09-17RUVAO-2018-09-23,7427647,RULED,1537170571000,2018-09-17T07:49:31Z,1537674810000,2018-09-23T03:53:30Z,RUVAO,1537674810000,2018-09-23T03:53:30Z,1537718199000,2018-09-23T15:56:39Z,0,0,0,140,0,0,0,0,0,12,1,1,0,Berth,7427647 AND positionreceived:>=1537170571000 AND positionreceived:<=1537718199000,0,,,0.9559607631650897,1,0,,,
IMO{'7427647'}-RUOKR-2018-02-15RULED-2018-02-16,7427647,RUOKR,1518710360000,2018-02-15T15:59:20Z,1518739197000,2018-02-15T23:59:57Z,RULED,1518753163000,2018-02-16T03:52:43Z,1518882709000,2018-02-17T15:51:49Z,3,3,0,0,0,0,0,0,35,0,1,0,0,Port,7427647 AND positionreceived:>=1518710360000 AND positionreceived:<=1518882709000,0,,,,,0,,,
IMO{'7427647'}-RUOKR-2018-04-05RULED-2018-04-06,7427647,RUOKR,1522914448000,2018-04-05T07:47:28Z,1522987070000,2018-04-06T03:57:50Z,RULED,1522987070000,2018-04-06T03:57:50Z,1523173913000,2018-04-08T07:51:53Z,0,0,0,0,0,0,0,0,51,0,1,0,0,Port,7427647 AND positionreceived:>=1522914448000 AND positionreceived:<=1523173913000,0,,,,,0,,,
IMO{'7427647'}-RUOKR-2018-04-20RULED-2018-04-21,7427647,RUOKR,1524225348000,2018-04-20T11:55:48Z,1524297359000,2018-04-21T07:55:59Z,RULED,1524297359000,2018-04-21T07:55:59Z,1524354602000,2018-04-21T23:50:02Z,0,0,0,0,0,0,0,0,15,0,1,0,0,Port,7427647 AND positionreceived:>=1524225348000 AND positionreceived:<=1524354602000,0,,,,,0,,,
IMO{'7427647'}-RUOKR-2018-05-16RULED-2018-05-17,7427647,RUOKR,1526514467000,2018-05-16T23:47:47Z,1526543968000,2018-05-17T07:59:28Z,RULED,1526543968000,2018-05-17T07:59:28Z,1526572755000,2018-05-17T15:59:15Z,0,0,0,0,0,0,0,0,7,0,1,0,0,Port,7427647 AND positionreceived:>=1526514467000 AND positionreceived:<=1526572755000,0,,,,,0,,,
IMO{'7427647'}-RUOKR-2018-05-21RULED-2018-05-22,7427647,RUOKR,1526946676000,2018-05-21T23:51:16Z,1526975996000,2018-05-22T07:59:56Z,RULED,1526975996000,2018-05-22T07:59:56Z,1527235169000,2018-05-25T07:59:29Z,0,0,0,0,0,0,0,0,71,0,1,0,0,Port,7427647 AND positionreceived:>=1526946676000 AND positionreceived:<=1527235169000,0,,,0.7070638032334713,1,0,,,
IMO{'7427647'}-RUOKR-2018-07-09RULED-2018-07-10,7427647,RUOKR,1531180104000,2018-07-09T23:48:24Z,1531209460000,2018-07-10T07:57:40Z,RULED,1531209460000,2018-07-10T07:57:40Z,1531368097000,2018-07-12T04:01:37Z,0,0,0,0,0,0,0,0,44,0,1,0,0,Port,7427647 AND positionreceived:>=1531180104000 AND positionreceived:<=1531368097000,0,,,,,0,,,
IMO{'7427647'}-RUOKR-2018-08-10RULED-2018-08-11,7427647,RUOKR,1533915350000,2018-08-10T15:35:50Z,1533973707000,2018-08-11T07:48:27Z,RULED,1533973707000,2018-08-11T07:48:27Z,1534233255000,2018-08-14T07:54:15Z,0,0,0,0,0,0,0,0,72,0,1,0,0,Port,7427647 AND positionreceived:>=1533915350000 AND positionreceived:<=1534233255000,0,,,0.7070653144579617,1,0,,,
IMO{'7427647'}-RUOKR-2018-08-24RULED-2018-08-26,7427647,RUOKR,1535097534000,2018-08-24T07:58:54Z,1535125929000,2018-08-24T15:52:09Z,RULED,1535270175000,2018-08-26T07:56:15Z,1535529091000,2018-08-29T07:51:31Z,40,40,0,0,0,0,0,0,71,0,1,0,0,Port,7427647 AND positionreceived:>=1535097534000 AND positionreceived:<=1535529091000,0,,,0.6521287647089988,1,0,,,
IMO{'7427647'}-RUULU-2017-12-18RULED-2017-12-20,7427647,RUULU,1513640846000,2017-12-18T23:47:26Z,1513698952000,2017-12-19T15:55:52Z,RULED,1513785333000,2017-12-20T15:55:33Z,1513814005000,2017-12-20T23:53:25Z,23,19,0,16,0,0,3,0,7,0,2,0,1,Port,7427647 AND positionreceived:>=1513640846000 AND positionreceived:<=1513814005000,0,,,,,0,,,
IMO{'7427647'}-RUVAO-2017-12-20RULED-2017-12-21,7427647,RUVAO,1513814005000,2017-12-20T23:53:25Z,1513871847000,2017-12-21T15:57:27Z,RULED,1513871847000,2017-12-21T15:57:27Z,1514591668000,2017-12-29T23:54:28Z,0,0,0,0,0,0,0,0,199,0,1,0,0,Port,7427647 AND positionreceived:>=1513814005000 AND positionreceived:<=1514591668000,0,,,0.9999854674808962,1,0,,,
IMO{'7427647'}-RUVAO-2017-12-29RULED-2017-12-30,7427647,RUVAO,1514591668000,2017-12-29T23:54:28Z,1514605710000,2017-12-30T03:48:30Z,RULED,1514649206000,2017-12-30T15:53:26Z,1514692893000,2017-12-31T04:01:33Z,12,12,0,0,0,0,0,0,12,0,1,0,0,Port,7427647 AND positionreceived:>=1514591668000 AND positionreceived:<=1514692893000,0,,,,,0,,,
IMO{'7427647'}-RUVAO-2017-12-31RULED-2017-12-31,7427647,RUVAO,1514692893000,2017-12-31T04:01:33Z,1514735316000,2017-12-31T15:48:36Z,RULED,1514735316000,2017-12-31T15:48:36Z,1514994990000,2018-01-03T15:56:30Z,0,0,0,0,0,0,0,0,72,0,1,0,0,Port,7427647 AND positionreceived:>=1514692893000 AND positionreceived:<=1514994990000,0,,,0.9999800769748195,1,0,,,
IMO{'7427647'}-RUVAO-2018-01-03RULED-2018-01-03,7427647,RUVAO,1514994990000,2018-01-03T15:56:30Z,1515023785000,2018-01-03T23:56:25Z,RULED,1515023785000,2018-01-03T23:56:25Z,1516319795000,2018-01-18T23:56:35Z,0,0,0,0,0,0,0,0,360,0,1,0,0,Port,7427647 AND positionreceived:>=1514994990000 AND positionreceived:<=1516319795000,0,,,0.9999708266533182,1,0,,,
IMO{'7427647'}-RUVAO-2018-01-18RULED-2018-01-19,7427647,RUVAO,1516319795000,2018-01-18T23:56:35Z,1516376787000,2018-01-19T15:46:27Z,RULED,1516376787000,2018-01-19T15:46:27Z,1516895848000,2018-01-25T15:57:28Z,0,0,0,0,0,0,0,0,144,0,1,0,0,Port,7427647 AND positionreceived:>=1516319795000 AND positionreceived:<=1516895848000,0,,,0.999992297965246,1,0,,,
IMO{'7427647'}-RUVAO-2018-01-25RULED-2018-01-26,7427647,RUVAO,1516895848000,2018-01-25T15:57:28Z,1516982008000,2018-01-26T15:53:28Z,RULED,1516982008000,2018-01-26T15:53:28Z,1517457662000,2018-02-01T04:01:02Z,0,0,0,0,0,0,0,0,132,0,1,0,0,Port,7427647 AND positionreceived:>=1516895848000 AND positionreceived:<=1517457662000,0,,,0.9999896284021011,1,0,,,
IMO{'7427647'}-RUVAO-2018-02-01RULED-2018-02-01,7427647,RUVAO,1517457662000,2018-02-01T04:01:02Z,1517500259000,2018-02-01T15:50:59Z,RULED,1517500259000,2018-02-01T15:50:59Z,1517615453000,2018-02-02T23:50:53Z,0,0,0,0,0,0,0,0,31,0,1,0,0,Port,7427647 AND positionreceived:>=1517457662000 AND positionreceived:<=1517615453000,0,,,,,0,,,
IMO{'7427647'}-RUVAO-2018-02-02RULED-2018-02-03,7427647,RUVAO,1517615453000,2018-02-02T23:50:53Z,1517702334000,2018-02-03T23:58:54Z,RULED,1517702334000,2018-02-03T23:58:54Z,1518306859000,2018-02-10T23:54:19Z,0,0,0,0,0,0,0,0,167,0,1,0,0,Port,7427647 AND positionreceived:>=1517615453000 AND positionreceived:<=1518306859000,0,,,0.999990194929308,1,0,,,
IMO{'7427647'}-RUVAO-2018-02-10RULED-2018-02-11,7427647,RUVAO,1518306859000,2018-02-10T23:54:19Z,1518321657000,2018-02-11T04:00:57Z,RULED,1518321657000,2018-02-11T04:00:57Z,1518537511000,2018-02-13T15:58:31Z,0,0,0,0,0,0,0,0,59,0,1,0,0,Port,7427647 AND positionreceived:>=1518306859000 AND positionreceived:<=1518537511000,0,,,,,0,,,
IMO{'7427647'}-RUVAO-2018-02-13RULED-2018-02-13,7427647,RUVAO,1518537511000,2018-02-13T15:58:31Z,1518566287000,2018-02-13T23:58:07Z,RULED,1518566287000,2018-02-13T23:58:07Z,1518710360000,2018-02-15T15:59:20Z,0,0,0,0,0,0,0,0,40,0,1,0,0,Port,7427647 AND positionreceived:>=1518537511000 AND positionreceived:<=1518710360000,0,,,,,0,,,
IMO{'7427647'}-RUVAO-2018-02-17RULED-2018-02-18,7427647,RUVAO,1518882709000,2018-02-17T15:51:49Z,1518926476000,2018-02-18T04:01:16Z,RULED,1518926476000,2018-02-18T04:01:16Z,1519314973000,2018-02-22T15:56:13Z,0,0,0,0,0,0,0,0,107,0,1,0,0,Port,7427647 AND positionreceived:>=1518882709000 AND positionreceived:<=1519314973000,0,,,0.9999906669180421,1,0,,,
IMO{'7427647'}-RUVAO-2018-02-22RULED-2018-02-23,7427647,RUVAO,1519314973000,2018-02-22T15:56:13Z,1519358453000,2018-02-23T04:00:53Z,RULED,1519358453000,2018-02-23T04:00:53Z,1519430342000,2018-02-23T23:59:02Z,0,0,0,0,0,0,0,0,19,0,1,0,0,Port,7427647 AND positionreceived:>=1519314973000 AND positionreceived:<=1519430342000,0,,,,,0,,,
IMO{'7427647'}-RUVAO-2018-02-23RULED-2018-02-24,7427647,RUVAO,1519430342000,2018-02-23T23:59:02Z,1519444918000,2018-02-24T04:01:58Z,RULED,1519444918000,2018-02-24T04:01:58Z,1519862185000,2018-02-28T23:56:25Z,0,0,0,0,0,0,0,0,115,0,1,0,0,Port,7427647 AND positionreceived:>=1519430342000 AND positionreceived:<=1519862185000,0,,,0.9999921508174874,1,0,,,
IMO{'7427647'}-RUVAO-2018-02-28RULED-2018-03-01,7427647,RUVAO,1519862185000,2018-02-28T23:56:25Z,1519890852000,2018-03-01T07:54:12Z,RULED,1519919611000,2018-03-01T15:53:31Z,1519948680000,2018-03-01T23:58Z,7,7,0,0,0,0,0,0,8,0,1,0,0,Port,7427647 AND positionreceived:>=1519862185000 AND positionreceived:<=1519948680000,0,,,,,0,,,
IMO{'7427647'}-RUVAO-2018-03-02RULED-2018-03-03,7427647,RUVAO,1520006152000,2018-03-02T15:55:52Z,1520063992000,2018-03-03T07:59:52Z,RULED,1520063992000,2018-03-03T07:59:52Z,1520092512000,2018-03-03T15:55:12Z,0,0,0,0,0,0,0,0,7,0,1,0,0,Port,7427647 AND positionreceived:>=1520006152000 AND positionreceived:<=1520092512000,0,,,,,0,,,
IMO{'7427647'}-RUVAO-2018-03-03RULED-2018-03-04,7427647,RUVAO,1520092512000,2018-03-03T15:55:12Z,1520149998000,2018-03-04T07:53:18Z,RULED,1520149998000,2018-03-04T07:53:18Z,1520481636000,2018-03-08T04:00:36Z,0,0,0,0,0,0,0,0,92,0,1,0,0,Port,7427647 AND positionreceived:>=1520092512000 AND positionreceived:<=1520481636000,0,,,0.9999886969513974,1,0,,,
IMO{'7427647'}-RUVAO-2018-03-08RULED-2018-03-09,7427647,RUVAO,1520481636000,2018-03-08T04:00:36Z,1520611041000,2018-03-09T15:57:21Z,RULED,1520611041000,2018-03-09T15:57:21Z,1521187095000,2018-03-16T07:58:15Z,0,0,0,0,0,0,0,0,160,0,1,0,0,Port,7427647 AND positionreceived:>=1520481636000 AND positionreceived:<=1521187095000,0,,,0.9999908578899683,1,0,,,
IMO{'7427647'}-RUVAO-2018-03-16RULED-2018-03-16,7427647,RUVAO,1521187095000,2018-03-16T07:58:15Z,1521215669000,2018-03-16T15:54:29Z,RULED,1521215669000,2018-03-16T15:54:29Z,1521561477000,2018-03-20T15:57:57Z,0,0,0,0,0,0,0,0,96,0,1,0,0,Port,7427647 AND positionreceived:>=1521187095000 AND positionreceived:<=1521561477000,0,,,0.9999900364610554,1,0,,,
IMO{'7427647'}-RUVAO-2018-03-20RULED-2018-03-21,7427647,RUVAO,1521561477000,2018-03-20T15:57:57Z,1521619137000,2018-03-21T07:58:57Z,RULED,1521619137000,2018-03-21T07:58:57Z,1521791936000,2018-03-23T07:58:56Z,0,0,0,0,0,0,0,0,47,0,1,0,0,Port,7427647 AND positionreceived:>=1521561477000 AND positionreceived:<=1521791936000,0,,,,,0,,,
IMO{'7427647'}-RUVAO-2018-03-23RULED-2018-03-23,7427647,RUVAO,1521791936000,2018-03-23T07:58:56Z,1521820583000,2018-03-23T15:56:23Z,RULED,1521820583000,2018-03-23T15:56:23Z,1522252244000,2018-03-28T15:50:44Z,0,0,0,0,0,0,0,0,119,0,1,0,0,Port,7427647 AND positionreceived:>=1521791936000 AND positionreceived:<=1522252244000,0,,,0.9999909501038042,1,0,,,
IMO{'7427647'}-RUVAO-2018-03-28RULED-2018-03-29,7427647,RUVAO,1522252244000,2018-03-28T15:50:44Z,1522295896000,2018-03-29T03:58:16Z,RULED,1522295896000,2018-03-29T03:58:16Z,1522367675000,2018-03-29T23:54:35Z,0,0,0,0,0,0,0,0,19,0,1,0,0,Port,7427647 AND positionreceived:>=1522252244000 AND positionreceived:<=1522367675000,0,,,,,0,,,
IMO{'7427647'}-RUVAO-2018-03-29RULED-2018-03-31,7427647,RUVAO,1522367675000,2018-03-29T23:54:35Z,1522482895000,2018-03-31T07:54:55Z,RULED,1522482895000,2018-03-31T07:54:55Z,1522771028000,2018-04-03T15:57:08Z,0,0,0,0,0,0,0,0,80,0,1,0,0,Port,7427647 AND positionreceived:>=1522367675000 AND positionreceived:<=1522771028000,0,,,0.999985653381014,1,0,,,
IMO{'7427647'}-RUVAO-2018-04-03RULED-2018-04-03,7427647,RUVAO,1522771028000,2018-04-03T15:57:08Z,1522799775000,2018-04-03T23:56:15Z,RULED,1522799775000,2018-04-03T23:56:15Z,1522914448000,2018-04-05T07:47:28Z,0,0,0,0,0,0,0,0,31,0,1,0,0,Port,7427647 AND positionreceived:>=1522771028000 AND positionreceived:<=1522914448000,0,,,,,0,,,
IMO{'7427647'}-RUVAO-2018-04-08RULED-2018-04-08,7427647,RUVAO,1523173913000,2018-04-08T07:51:53Z,1523203013000,2018-04-08T15:56:53Z,RULED,1523203013000,2018-04-08T15:56:53Z,1523375711000,2018-04-10T15:55:11Z,0,0,0,0,0,0,0,0,47,0,1,0,0,Port,7427647 AND positionreceived:>=1523173913000 AND positionreceived:<=1523375711000,0,,,,,0,,,
IMO{'7427647'}-RUVAO-2018-04-10RULED-2018-04-12,7427647,RUVAO,1523375711000,2018-04-10T15:55:11Z,1523432801000,2018-04-11T07:46:41Z,RULED,1523519480000,2018-04-12T07:51:20Z,1523548305000,2018-04-12T15:51:45Z,24,24,0,0,0,0,0,0,8,0,1,0,0,Port,7427647 AND positionreceived:>=1523375711000 AND positionreceived:<=1523548305000,0,,,,,0,,,
IMO{'7427647'}-RUVAO-2018-04-12RULED-2018-04-13,7427647,RUVAO,1523548305000,2018-04-12T15:51:45Z,1523591865000,2018-04-13T03:57:45Z,RULED,1523591865000,2018-04-13T03:57:45Z,1523937122000,2018-04-17T03:52:02Z,0,0,0,0,0,0,0,0,95,0,1,0,0,Port,7427647 AND positionreceived:>=1523548305000 AND positionreceived:<=1523937122000,0,,,0.9999895410348492,1,0,,,
IMO{'7427647'}-RUVAO-2018-04-17RULED-2018-04-18,7427647,RUVAO,1523937122000,2018-04-17T03:52:02Z,1524023946000,2018-04-18T03:59:06Z,RULED,1524023946000,2018-04-18T03:59:06Z,1524225348000,2018-04-20T11:55:48Z,0,0,0,0,0,0,0,0,55,0,1,0,0,Port,7427647 AND positionreceived:>=1523937122000 AND positionreceived:<=1524225348000,0,,,0.9999443874967874,1,0,,,
IMO{'7427647'}-RUVAO-2018-04-21RULED-2018-04-22,7427647,RUVAO,1524354602000,2018-04-21T23:50:02Z,1524383762000,2018-04-22T07:56:02Z,RULED,1524383762000,2018-04-22T07:56:02Z,1524671597000,2018-04-25T15:53:17Z,0,0,0,0,0,0,0,0,79,0,1,0,0,Port,7427647 AND positionreceived:>=1524354602000 AND positionreceived:<=1524671597000,0,,,0.999984793439875,1,0,,,
IMO{'7427647'}-RUVAO-2018-04-25RULED-2018-04-26,7427647,RUVAO,1524671597000,2018-04-25T15:53:17Z,1524728286000,2018-04-26T07:38:06Z,RULED,1524728286000,2018-04-26T07:38:06Z,1524931094000,2018-04-28T15:58:14Z,0,0,0,0,0,0,0,0,56,0,1,0,0,Port,7427647 AND positionreceived:>=1524671597000 AND positionreceived:<=1524931094000,0,,,,,0,,,
IMO{'7427647'}-RUVAO-2018-04-28RULED-2018-04-29,7427647,RUVAO,1524931094000,2018-04-28T15:58:14Z,1524988088000,2018-04-29T07:48:08Z,RULED,1524988088000,2018-04-29T07:48:08Z,1525391709000,2018-05-03T23:55:09Z,0,0,0,0,0,0,0,0,112,0,1,0,0,Port,7427647 AND positionreceived:>=1524931094000 AND positionreceived:<=1525391709000,0,,,0.9999923823260762,1,0,,,
IMO{'7427647'}-RUVAO-2018-05-03RULED-2018-05-04,7427647,RUVAO,1525391709000,2018-05-03T23:55:09Z,1525449548000,2018-05-04T15:59:08Z,RULED,1525449548000,2018-05-04T15:59:08Z,1525708712000,2018-05-07T15:58:32Z,0,0,0,0,0,0,0,0,71,0,1,0,0,Port,7427647 AND positionreceived:>=1525391709000 AND positionreceived:<=1525708712000,0,,,0.9999788232824208,1,0,,,
IMO{'7427647'}-RUVAO-2018-05-07RULED-2018-05-08,7427647,RUVAO,1525708712000,2018-05-07T15:58:32Z,1525766370000,2018-05-08T07:59:30Z,RULED,1525766370000,2018-05-08T07:59:30Z,1525881330000,2018-05-09T15:55:30Z,0,0,0,0,0,0,0,0,31,0,1,0,0,Port,7427647 AND positionreceived:>=1525708712000 AND positionreceived:<=1525881330000,0,,,,,0,,,
IMO{'7427647'}-RUVAO-2018-05-09RULED-2018-05-09,7427647,RUVAO,1525881330000,2018-05-09T15:55:30Z,1525910264000,2018-05-09T23:57:44Z,RULED,1525910264000,2018-05-09T23:57:44Z,1526083051000,2018-05-11T23:57:31Z,0,0,0,0,0,0,0,0,47,0,1,0,0,Port,7427647 AND positionreceived:>=1525881330000 AND positionreceived:<=1526083051000,0,,,,,0,,,
IMO{'7427647'}-RUVAO-2018-05-11RULED-2018-05-12,7427647,RUVAO,1526083051000,2018-05-11T23:57:31Z,1526140656000,2018-05-12T15:57:36Z,RULED,1526140656000,2018-05-12T15:57:36Z,1526514467000,2018-05-16T23:47:47Z,0,0,0,0,0,0,0,0,103,0,1,0,0,Port,7427647 AND positionreceived:>=1526083051000 AND positionreceived:<=1526514467000,0,,,0.9999912656388745,1,0,,,
IMO{'7427647'}-RUVAO-2018-05-17RULED-2018-05-18,7427647,RUVAO,1526572755000,2018-05-17T15:59:15Z,1526630340000,2018-05-18T07:59Z,RULED,1526630340000,2018-05-18T07:59Z,1526860561000,2018-05-20T23:56:01Z,0,0,0,0,0,0,0,0,63,0,1,0,0,Port,7427647 AND positionreceived:>=1526572755000 AND positionreceived:<=1526860561000,0,,,0.9999660658641517,1,0,,,
IMO{'7427647'}-RUVAO-2018-05-20RUOKR-2018-05-21,7427647,RUVAO,1526860561000,2018-05-20T23:56:01Z,1526918182000,2018-05-21T15:56:22Z,RUOKR,1526946676000,2018-05-21T23:51:16Z,1526975996000,2018-05-22T07:59:56Z,7,7,0,0,0,0,0,0,8,0,1,0,0,Port,7427647 AND positionreceived:>=1526860561000 AND positionreceived:<=1526975996000,0,,,,,0,,,
IMO{'7427647'}-RUVAO-2018-05-25RULED-2018-05-26,7427647,RUVAO,1527235169000,2018-05-25T07:59:29Z,1527307224000,2018-05-26T04:00:24Z,RULED,1527307224000,2018-05-26T04:00:24Z,1527350060000,2018-05-26T15:54:20Z,0,0,0,0,0,0,0,0,11,0,1,0,0,Port,7427647 AND positionreceived:>=1527235169000 AND positionreceived:<=1527350060000,0,,,,,0,,,
